,name,time,field,value
17,Santos - Reindeer 4 days,2024-01-13 00:00:00,Wind_Mag,18.7000007629
17,Santos - Reindeer 4 days,2024-01-13 01:00:00,T,26.5
17,Santos - Reindeer 4 days,2024-01-13 01:00:00,Wind_Dir,236.199996948
17,Santos - Reindeer 4 days,2024-01-13 01:00:00,Wind_Mag,18.6000003815
17,Santos - Reindeer 4 days,2024-01-13 02:00:00,T,26.3999996185
17,Santos - Reindeer 4 days,2024-01-13 02:00:00,Wind_Dir,238.800003052
17,Santos - Reindeer 4 days,2024-01-13 02:00:00,Wind_Mag,19.0
17,Santos - Reindeer 4 days,2024-01-13 03:00:00,SigWaveHgt,1.62999999523
17,Santos - Reindeer 4 days,2024-01-13 03:00:00,T,26.3999996185
17,Santos - Reindeer 4 days,2024-01-13 03:00:00,Wind_Dir,239.399993896
17,Santos - Reindeer 4 days,2024-01-13 03:00:00,Wind_Mag,18.2999992371
17,Santos - Reindeer 4 days,2024-01-13 04:00:00,T,26.2999992371
17,Santos - Reindeer 4 days,2024-01-13 04:00:00,Wind_Dir,240.100006104
17,Santos - Reindeer 4 days,2024-01-13 04:00:00,Wind_Mag,17.6000003815
17,Santos - Reindeer 4 days,2024-01-13 05:00:00,T,26.2999992371
17,Santos - Reindeer 4 days,2024-01-13 05:00:00,Wind_Dir,245.600006104
17,Santos - Reindeer 4 days,2024-01-13 05:00:00,Wind_Mag,18.2000007629
17,Santos - Reindeer 4 days,2024-01-13 06:00:00,SigWaveHgt,1.62000000477
17,Santos - Reindeer 4 days,2024-01-13 06:00:00,T,26.2999992371
17,Santos - Reindeer 4 days,2024-01-13 06:00:00,Wind_Dir,248.800003052
17,Santos - Reindeer 4 days,2024-01-13 06:00:00,Wind_Mag,19.1000003815
17,Santos - Reindeer 4 days,2024-01-13 07:00:00,T,26.3999996185
17,Santos - Reindeer 4 days,2024-01-13 07:00:00,Wind_Dir,251.399993896
17,Santos - Reindeer 4 days,2024-01-13 07:00:00,Wind_Mag,19.8999996185
17,Santos - Reindeer 4 days,2024-01-13 08:00:00,T,26.6000003815
17,Santos - Reindeer 4 days,2024-01-13 08:00:00,Wind_Dir,250.100006104
17,Santos - Reindeer 4 days,2024-01-13 08:00:00,Wind_Mag,19.8999996185
17,Santos - Reindeer 4 days,2024-01-13 09:00:00,SigWaveHgt,1.70000004768
17,Santos - Reindeer 4 days,2024-01-13 09:00:00,T,26.7000007629
17,Santos - Reindeer 4 days,2024-01-13 09:00:00,Wind_Dir,249.899993896
17,Santos - Reindeer 4 days,2024-01-13 09:00:00,Wind_Mag,19.7000007629
17,Santos - Reindeer 4 days,2024-01-13 10:00:00,T,26.7999992371
17,Santos - Reindeer 4 days,2024-01-13 10:00:00,Wind_Dir,250.800003052
17,Santos - Reindeer 4 days,2024-01-13 10:00:00,Wind_Mag,19.3999996185
17,Santos - Reindeer 4 days,2024-01-13 11:00:00,T,26.8999996185
17,Santos - Reindeer 4 days,2024-01-13 11:00:00,Wind_Dir,251.100006104
17,Santos - Reindeer 4 days,2024-01-13 11:00:00,Wind_Mag,19.5
17,Santos - Reindeer 4 days,2024-01-13 12:00:00,SigWaveHgt,1.72000002861
17,Santos - Reindeer 4 days,2024-01-13 12:00:00,T,27.0
17,Santos - Reindeer 4 days,2024-01-13 12:00:00,Wind_Dir,252.399993896
17,Santos - Reindeer 4 days,2024-01-13 12:00:00,Wind_Mag,19.7000007629
17,Santos - Reindeer 4 days,2024-01-13 13:00:00,T,27.1000003815
17,Santos - Reindeer 4 days,2024-01-13 13:00:00,Wind_Dir,253.699996948
17,Santos - Reindeer 4 days,2024-01-13 13:00:00,Wind_Mag,19.1000003815
17,Santos - Reindeer 4 days,2024-01-13 14:00:00,T,27.1000003815
17,Santos - Reindeer 4 days,2024-01-13 14:00:00,Wind_Dir,253.100006104
17,Santos - Reindeer 4 days,2024-01-13 14:00:00,Wind_Mag,18.8999996185
17,Santos - Reindeer 4 days,2024-01-13 15:00:00,SigWaveHgt,1.70000004768
17,Santos - Reindeer 4 days,2024-01-13 15:00:00,T,27.0
17,Santos - Reindeer 4 days,2024-01-13 15:00:00,Wind_Dir,253.399993896
17,Santos - Reindeer 4 days,2024-01-13 15:00:00,Wind_Mag,19.0
17,Santos - Reindeer 4 days,2024-01-13 16:00:00,T,26.8999996185
17,Santos - Reindeer 4 days,2024-01-13 16:00:00,Wind_Dir,253.199996948
17,Santos - Reindeer 4 days,2024-01-13 16:00:00,Wind_Mag,19.3999996185
17,Santos - Reindeer 4 days,2024-01-13 17:00:00,T,26.7999992371
17,Santos - Reindeer 4 days,2024-01-13 17:00:00,Wind_Dir,250.0
17,Santos - Reindeer 4 days,2024-01-13 17:00:00,Wind_Mag,19.6000003815
17,Santos - Reindeer 4 days,2024-01-13 18:00:00,SigWaveHgt,1.66999995708
17,Santos - Reindeer 4 days,2024-01-13 18:00:00,T,26.6000003815
17,Santos - Reindeer 4 days,2024-01-13 18:00:00,Wind_Dir,247.600006104
17,Santos - Reindeer 4 days,2024-01-13 18:00:00,Wind_Mag,19.3999996185
17,Santos - Reindeer 4 days,2024-01-13 19:00:00,T,26.6000003815
17,Santos - Reindeer 4 days,2024-01-13 19:00:00,Wind_Dir,244.800003052
17,Santos - Reindeer 4 days,2024-01-13 19:00:00,Wind_Mag,19.8999996185
17,Santos - Reindeer 4 days,2024-01-13 20:00:00,T,26.6000003815
17,Santos - Reindeer 4 days,2024-01-13 20:00:00,Wind_Dir,241.399993896
17,Santos - Reindeer 4 days,2024-01-13 20:00:00,Wind_Mag,19.8999996185
17,Santos - Reindeer 4 days,2024-01-13 21:00:00,SigWaveHgt,1.67999994755
17,Santos - Reindeer 4 days,2024-01-13 21:00:00,T,26.6000003815
17,Santos - Reindeer 4 days,2024-01-13 21:00:00,Wind_Dir,240.699996948
17,Santos - Reindeer 4 days,2024-01-13 21:00:00,Wind_Mag,19.8999996185
17,Santos - Reindeer 4 days,2024-01-13 22:00:00,T,26.6000003815
17,Santos - Reindeer 4 days,2024-01-13 22:00:00,Wind_Dir,239.100006104
17,Santos - Reindeer 4 days,2024-01-13 22:00:00,Wind_Mag,19.8999996185
17,Santos - Reindeer 4 days,2024-01-13 23:00:00,T,26.5
17,Santos - Reindeer 4 days,2024-01-13 23:00:00,Wind_Dir,239.300003052
17,Santos - Reindeer 4 days,2024-01-13 23:00:00,Wind_Mag,20.1000003815
17,Santos - Reindeer 4 days,2024-01-14 00:00:00,SigWaveHgt,1.74000000954
17,Santos - Reindeer 4 days,2024-01-14 00:00:00,T,26.5
17,Santos - Reindeer 4 days,2024-01-14 00:00:00,Wind_Dir,238.199996948
17,Santos - Reindeer 4 days,2024-01-14 00:00:00,Wind_Mag,20.3999996185
17,Santos - Reindeer 4 days,2024-01-14 01:00:00,T,26.3999996185
17,Santos - Reindeer 4 days,2024-01-14 01:00:00,Wind_Dir,237.5
17,Santos - Reindeer 4 days,2024-01-14 01:00:00,Wind_Mag,20.5
17,Santos - Reindeer 4 days,2024-01-14 02:00:00,T,26.2999992371
17,Santos - Reindeer 4 days,2024-01-14 02:00:00,Wind_Dir,236.399993896
17,Santos - Reindeer 4 days,2024-01-14 02:00:00,Wind_Mag,20.5
17,Santos - Reindeer 4 days,2024-01-14 03:00:00,SigWaveHgt,1.84000003338
17,Santos - Reindeer 4 days,2024-01-14 03:00:00,T,26.2999992371
17,Santos - Reindeer 4 days,2024-01-14 03:00:00,Wind_Dir,237.800003052
17,Santos - Reindeer 4 days,2024-01-14 03:00:00,Wind_Mag,20.5
17,Santos - Reindeer 4 days,2024-01-14 04:00:00,T,26.2999992371
17,Santos - Reindeer 4 days,2024-01-14 04:00:00,Wind_Dir,240.800003052
17,Santos - Reindeer 4 days,2024-01-14 04:00:00,Wind_Mag,20.2000007629
17,Santos - Reindeer 4 days,2024-01-14 05:00:00,T,26.3999996185
17,Santos - Reindeer 4 days,2024-01-14 05:00:00,Wind_Dir,243.300003052
17,Santos - Reindeer 4 days,2024-01-14 05:00:00,Wind_Mag,20.0
17,Santos - Reindeer 4 days,2024-01-14 06:00:00,SigWaveHgt,1.85000002384
17,Santos - Reindeer 4 days,2024-01-14 06:00:00,T,26.3999996185
17,Santos - Reindeer 4 days,2024-01-14 06:00:00,Wind_Dir,246.600006104
17,Santos - Reindeer 4 days,2024-01-14 06:00:00,Wind_Mag,20.1000003815
17,Santos - Reindeer 4 days,2024-01-14 07:00:00,T,26.5
17,Santos - Reindeer 4 days,2024-01-14 07:00:00,Wind_Dir,251.199996948
17,Santos - Reindeer 4 days,2024-01-14 07:00:00,Wind_Mag,20.6000003815
17,Santos - Reindeer 4 days,2024-01-14 08:00:00,T,26.6000003815
17,Santos - Reindeer 4 days,2024-01-14 08:00:00,Wind_Dir,254.300003052
17,Santos - Reindeer 4 days,2024-01-14 08:00:00,Wind_Mag,20.8999996185
17,Santos - Reindeer 4 days,2024-01-14 09:00:00,SigWaveHgt,1.78999996185
17,Santos - Reindeer 4 days,2024-01-14 09:00:00,T,26.6000003815
17,Santos - Reindeer 4 days,2024-01-14 09:00:00,Wind_Dir,257.200012207
17,Santos - Reindeer 4 days,2024-01-14 09:00:00,Wind_Mag,21.0
17,Santos - Reindeer 4 days,2024-01-14 10:00:00,T,26.7000007629
17,Santos - Reindeer 4 days,2024-01-14 10:00:00,Wind_Dir,255.5
17,Santos - Reindeer 4 days,2024-01-14 10:00:00,Wind_Mag,21.2000007629
17,Santos - Reindeer 4 days,2024-01-14 11:00:00,T,26.7999992371
17,Santos - Reindeer 4 days,2024-01-14 11:00:00,Wind_Dir,255.100006104
17,Santos - Reindeer 4 days,2024-01-14 11:00:00,Wind_Mag,21.2999992371
17,Santos - Reindeer 4 days,2024-01-14 12:00:00,SigWaveHgt,1.87000000477
17,Santos - Reindeer 4 days,2024-01-14 12:00:00,T,27.0
17,Santos - Reindeer 4 days,2024-01-14 12:00:00,Wind_Dir,254.300003052
17,Santos - Reindeer 4 days,2024-01-14 12:00:00,Wind_Mag,21.7000007629
17,Santos - Reindeer 4 days,2024-01-14 13:00:00,T,27.0
17,Santos - Reindeer 4 days,2024-01-14 13:00:00,Wind_Dir,252.800003052
17,Santos - Reindeer 4 days,2024-01-14 13:00:00,Wind_Mag,22.0
17,Santos - Reindeer 4 days,2024-01-14 14:00:00,T,27.0
17,Santos - Reindeer 4 days,2024-01-14 14:00:00,Wind_Dir,251.5
17,Santos - Reindeer 4 days,2024-01-14 14:00:00,Wind_Mag,22.2999992371
17,Santos - Reindeer 4 days,2024-01-14 15:00:00,SigWaveHgt,1.89999997616
17,Santos - Reindeer 4 days,2024-01-14 15:00:00,T,27.0
17,Santos - Reindeer 4 days,2024-01-14 15:00:00,Wind_Dir,250.300003052
17,Santos - Reindeer 4 days,2024-01-14 15:00:00,Wind_Mag,22.2999992371
17,Santos - Reindeer 4 days,2024-01-14 16:00:00,T,26.8999996185
17,Santos - Reindeer 4 days,2024-01-14 16:00:00,Wind_Dir,246.699996948
17,Santos - Reindeer 4 days,2024-01-14 16:00:00,Wind_Mag,22.1000003815
17,Santos - Reindeer 4 days,2024-01-14 17:00:00,T,26.8999996185
17,Santos - Reindeer 4 days,2024-01-14 17:00:00,Wind_Dir,242.699996948
17,Santos - Reindeer 4 days,2024-01-14 17:00:00,Wind_Mag,21.0
17,Santos - Reindeer 4 days,2024-01-14 18:00:00,SigWaveHgt,1.98000001907
17,Santos - Reindeer 4 days,2024-01-14 18:00:00,T,26.7000007629
17,Santos - Reindeer 4 days,2024-01-14 18:00:00,Wind_Dir,238.600006104
17,Santos - Reindeer 4 days,2024-01-14 18:00:00,Wind_Mag,20.6000003815
17,Santos - Reindeer 4 days,2024-01-14 19:00:00,T,26.6000003815
17,Santos - Reindeer 4 days,2024-01-14 19:00:00,Wind_Dir,238.699996948
17,Santos - Reindeer 4 days,2024-01-14 19:00:00,Wind_Mag,20.8999996185
17,Santos - Reindeer 4 days,2024-01-14 20:00:00,T,26.6000003815
17,Santos - Reindeer 4 days,2024-01-14 20:00:00,Wind_Dir,237.699996948
17,Santos - Reindeer 4 days,2024-01-14 20:00:00,Wind_Mag,20.7000007629
17,Santos - Reindeer 4 days,2024-01-14 21:00:00,SigWaveHgt,1.87999999523
17,Santos - Reindeer 4 days,2024-01-14 21:00:00,T,26.7000007629
17,Santos - Reindeer 4 days,2024-01-14 21:00:00,Wind_Dir,238.300003052
17,Santos - Reindeer 4 days,2024-01-14 21:00:00,Wind_Mag,20.7999992371
17,Santos - Reindeer 4 days,2024-01-14 22:00:00,T,26.7000007629
17,Santos - Reindeer 4 days,2024-01-14 22:00:00,Wind_Dir,235.0
17,Santos - Reindeer 4 days,2024-01-14 22:00:00,Wind_Mag,20.7000007629
17,Santos - Reindeer 4 days,2024-01-14 23:00:00,T,26.6000003815
17,Santos - Reindeer 4 days,2024-01-14 23:00:00,Wind_Dir,232.300003052
17,Santos - Reindeer 4 days,2024-01-14 23:00:00,Wind_Mag,20.5
17,Santos - Reindeer 4 days,2024-01-15 00:00:00,SigWaveHgt,1.83000004292
17,Santos - Reindeer 4 days,2024-01-15 00:00:00,T,26.6000003815
17,Santos - Reindeer 4 days,2024-01-15 00:00:00,Wind_Dir,227.800003052
17,Santos - Reindeer 4 days,2024-01-15 00:00:00,Wind_Mag,19.8999996185
17,Santos - Reindeer 4 days,2024-01-15 01:00:00,T,26.5
17,Santos - Reindeer 4 days,2024-01-15 01:00:00,Wind_Dir,228.800003052
17,Santos - Reindeer 4 days,2024-01-15 01:00:00,Wind_Mag,19.7999992371
17,Santos - Reindeer 4 days,2024-01-15 02:00:00,T,26.3999996185
17,Santos - Reindeer 4 days,2024-01-15 02:00:00,Wind_Dir,230.5
17,Santos - Reindeer 4 days,2024-01-15 02:00:00,Wind_Mag,19.7999992371
17,Santos - Reindeer 4 days,2024-01-15 03:00:00,SigWaveHgt,1.75999999046
17,Santos - Reindeer 4 days,2024-01-15 03:00:00,T,26.3999996185
17,Santos - Reindeer 4 days,2024-01-15 03:00:00,Wind_Dir,234.699996948
17,Santos - Reindeer 4 days,2024-01-15 03:00:00,Wind_Mag,19.0
17,Santos - Reindeer 4 days,2024-01-15 04:00:00,T,26.2999992371
17,Santos - Reindeer 4 days,2024-01-15 04:00:00,Wind_Dir,238.899993896
17,Santos - Reindeer 4 days,2024-01-15 04:00:00,Wind_Mag,17.7000007629
17,Santos - Reindeer 4 days,2024-01-15 05:00:00,T,26.2999992371
17,Santos - Reindeer 4 days,2024-01-15 05:00:00,Wind_Dir,244.199996948
17,Santos - Reindeer 4 days,2024-01-15 05:00:00,Wind_Mag,18.1000003815
17,Santos - Reindeer 4 days,2024-01-15 06:00:00,SigWaveHgt,1.76999998093
17,Santos - Reindeer 4 days,2024-01-15 06:00:00,T,26.2000007629
17,Santos - Reindeer 4 days,2024-01-15 06:00:00,Wind_Dir,247.100006104
17,Santos - Reindeer 4 days,2024-01-15 06:00:00,Wind_Mag,18.3999996185
17,Santos - Reindeer 4 days,2024-01-15 07:00:00,T,26.3999996185
17,Santos - Reindeer 4 days,2024-01-15 07:00:00,Wind_Dir,249.5
17,Santos - Reindeer 4 days,2024-01-15 07:00:00,Wind_Mag,18.7999992371
17,Santos - Reindeer 4 days,2024-01-15 08:00:00,T,26.3999996185
17,Santos - Reindeer 4 days,2024-01-15 08:00:00,Wind_Dir,251.800003052
17,Santos - Reindeer 4 days,2024-01-15 08:00:00,Wind_Mag,18.8999996185
17,Santos - Reindeer 4 days,2024-01-15 09:00:00,SigWaveHgt,1.88999998569
17,Santos - Reindeer 4 days,2024-01-15 09:00:00,T,26.5
17,Santos - Reindeer 4 days,2024-01-15 09:00:00,Wind_Dir,252.600006104
17,Santos - Reindeer 4 days,2024-01-15 09:00:00,Wind_Mag,17.5
17,Santos - Reindeer 4 days,2024-01-15 10:00:00,T,26.6000003815
17,Santos - Reindeer 4 days,2024-01-15 10:00:00,Wind_Dir,255.199996948
17,Santos - Reindeer 4 days,2024-01-15 10:00:00,Wind_Mag,17.0
17,Santos - Reindeer 4 days,2024-01-15 11:00:00,T,26.7000007629
17,Santos - Reindeer 4 days,2024-01-15 11:00:00,Wind_Dir,254.899993896
17,Santos - Reindeer 4 days,2024-01-15 11:00:00,Wind_Mag,16.7000007629
17,Santos - Reindeer 4 days,2024-01-15 12:00:00,SigWaveHgt,2.00999999046
17,Santos - Reindeer 4 days,2024-01-15 12:00:00,T,26.8999996185
17,Santos - Reindeer 4 days,2024-01-15 12:00:00,Wind_Dir,257.299987793
17,Santos - Reindeer 4 days,2024-01-15 12:00:00,Wind_Mag,17.2999992371
17,Santos - Reindeer 4 days,2024-01-15 13:00:00,T,26.7999992371
17,Santos - Reindeer 4 days,2024-01-15 13:00:00,Wind_Dir,258.399993896
17,Santos - Reindeer 4 days,2024-01-15 13:00:00,Wind_Mag,18.0
17,Santos - Reindeer 4 days,2024-01-15 14:00:00,T,26.7999992371
17,Santos - Reindeer 4 days,2024-01-15 14:00:00,Wind_Dir,255.699996948
17,Santos - Reindeer 4 days,2024-01-15 14:00:00,Wind_Mag,17.7999992371
17,Santos - Reindeer 4 days,2024-01-15 15:00:00,SigWaveHgt,2.00999999046
17,Santos - Reindeer 4 days,2024-01-15 15:00:00,T,26.7999992371
17,Santos - Reindeer 4 days,2024-01-15 15:00:00,Wind_Dir,255.199996948
17,Santos - Reindeer 4 days,2024-01-15 15:00:00,Wind_Mag,17.7999992371
17,Santos - Reindeer 4 days,2024-01-15 16:00:00,T,26.7000007629
17,Santos - Reindeer 4 days,2024-01-15 16:00:00,Wind_Dir,253.699996948
17,Santos - Reindeer 4 days,2024-01-15 16:00:00,Wind_Mag,17.2000007629
17,Santos - Reindeer 4 days,2024-01-15 17:00:00,T,26.6000003815
17,Santos - Reindeer 4 days,2024-01-15 17:00:00,Wind_Dir,252.300003052
17,Santos - Reindeer 4 days,2024-01-15 17:00:00,Wind_Mag,16.2000007629
17,Santos - Reindeer 4 days,2024-01-15 18:00:00,SigWaveHgt,1.85000002384
17,Santos - Reindeer 4 days,2024-01-15 18:00:00,T,26.5
17,Santos - Reindeer 4 days,2024-01-15 18:00:00,Wind_Dir,248.300003052
17,Santos - Reindeer 4 days,2024-01-15 18:00:00,Wind_Mag,16.2000007629
17,Santos - Reindeer 4 days,2024-01-15 19:00:00,T,26.5
17,Santos - Reindeer 4 days,2024-01-15 19:00:00,Wind_Dir,234.600006104
17,Santos - Reindeer 4 days,2024-01-15 19:00:00,Wind_Mag,17.0
17,Santos - Reindeer 4 days,2024-01-15 20:00:00,T,26.5
17,Santos - Reindeer 4 days,2024-01-15 20:00:00,Wind_Dir,219.0
17,Santos - Reindeer 4 days,2024-01-15 20:00:00,Wind_Mag,14.1999998093
17,Santos - Reindeer 4 days,2024-01-15 21:00:00,SigWaveHgt,1.85000002384
17,Santos - Reindeer 4 days,2024-01-15 21:00:00,T,26.5
17,Santos - Reindeer 4 days,2024-01-15 21:00:00,Wind_Dir,239.300003052
17,Santos - Reindeer 4 days,2024-01-15 21:00:00,Wind_Mag,14.6999998093
17,Santos - Reindeer 4 days,2024-01-15 22:00:00,T,26.3999996185
17,Santos - Reindeer 4 days,2024-01-15 22:00:00,Wind_Dir,237.300003052
17,Santos - Reindeer 4 days,2024-01-15 22:00:00,Wind_Mag,17.1000003815
17,Santos - Reindeer 4 days,2024-01-15 23:00:00,T,26.2999992371
17,Santos - Reindeer 4 days,2024-01-15 23:00:00,Wind_Dir,234.699996948
17,Santos - Reindeer 4 days,2024-01-15 23:00:00,Wind_Mag,19.0
17,Santos - Reindeer 4 days,2024-01-16 00:00:00,SigWaveHgt,1.78999996185
17,Santos - Reindeer 4 days,2024-01-16 00:00:00,T,26.2999992371
17,Santos - Reindeer 4 days,2024-01-16 00:00:00,Wind_Dir,231.600006104
17,Santos - Reindeer 4 days,2024-01-16 00:00:00,Wind_Mag,20.0
17,Santos - Reindeer 4 days,2024-01-16 01:00:00,T,26.2000007629
17,Santos - Reindeer 4 days,2024-01-16 01:00:00,Wind_Dir,230.5
17,Santos - Reindeer 4 days,2024-01-16 01:00:00,Wind_Mag,20.1000003815
17,Santos - Reindeer 4 days,2024-01-16 02:00:00,T,26.2000007629
17,Santos - Reindeer 4 days,2024-01-16 02:00:00,Wind_Dir,232.199996948
17,Santos - Reindeer 4 days,2024-01-16 02:00:00,Wind_Mag,19.6000003815
17,Santos - Reindeer 4 days,2024-01-16 03:00:00,SigWaveHgt,1.78999996185
17,Santos - Reindeer 4 days,2024-01-16 03:00:00,T,26.2000007629
17,Santos - Reindeer 4 days,2024-01-16 03:00:00,Wind_Dir,233.300003052
17,Santos - Reindeer 4 days,2024-01-16 03:00:00,Wind_Mag,19.5
17,Santos - Reindeer 4 days,2024-01-16 04:00:00,T,26.2000007629
17,Santos - Reindeer 4 days,2024-01-16 04:00:00,Wind_Dir,237.699996948
17,Santos - Reindeer 4 days,2024-01-16 04:00:00,Wind_Mag,19.3999996185
17,Santos - Reindeer 4 days,2024-01-16 05:00:00,T,26.2000007629
17,Santos - Reindeer 4 days,2024-01-16 05:00:00,Wind_Dir,244.100006104
17,Santos - Reindeer 4 days,2024-01-16 05:00:00,Wind_Mag,19.1000003815
17,Santos - Reindeer 4 days,2024-01-16 06:00:00,SigWaveHgt,1.61000001431
17,Santos - Reindeer 4 days,2024-01-16 06:00:00,T,26.1000003815
17,Santos - Reindeer 4 days,2024-01-16 06:00:00,Wind_Dir,248.399993896
17,Santos - Reindeer 4 days,2024-01-16 06:00:00,Wind_Mag,19.6000003815
17,Santos - Reindeer 4 days,2024-01-16 07:00:00,T,26.1000003815
17,Santos - Reindeer 4 days,2024-01-16 07:00:00,Wind_Dir,251.0
17,Santos - Reindeer 4 days,2024-01-16 07:00:00,Wind_Mag,20.2000007629
17,Santos - Reindeer 4 days,2024-01-16 08:00:00,T,26.2999992371
17,Santos - Reindeer 4 days,2024-01-16 08:00:00,Wind_Dir,252.199996948
17,Santos - Reindeer 4 days,2024-01-16 08:00:00,Wind_Mag,20.7000007629
17,Santos - Reindeer 4 days,2024-01-16 09:00:00,SigWaveHgt,1.61000001431
17,Santos - Reindeer 4 days,2024-01-16 09:00:00,T,26.3999996185
17,Santos - Reindeer 4 days,2024-01-16 09:00:00,Wind_Dir,254.600006104
17,Santos - Reindeer 4 days,2024-01-16 09:00:00,Wind_Mag,20.0
17,Santos - Reindeer 4 days,2024-01-16 10:00:00,T,26.5
17,Santos - Reindeer 4 days,2024-01-16 10:00:00,Wind_Dir,255.5
17,Santos - Reindeer 4 days,2024-01-16 10:00:00,Wind_Mag,19.7999992371
17,Santos - Reindeer 4 days,2024-01-16 11:00:00,T,26.7000007629
17,Santos - Reindeer 4 days,2024-01-16 11:00:00,Wind_Dir,258.100006104
17,Santos - Reindeer 4 days,2024-01-16 11:00:00,Wind_Mag,20.2000007629
17,Santos - Reindeer 4 days,2024-01-16 12:00:00,SigWaveHgt,1.62999999523
17,Santos - Reindeer 4 days,2024-01-16 12:00:00,T,26.8999996185
17,Santos - Reindeer 4 days,2024-01-16 12:00:00,Wind_Dir,259.200012207
17,Santos - Reindeer 4 days,2024-01-16 12:00:00,Wind_Mag,20.3999996185
17,Santos - Reindeer 4 days,2024-01-16 13:00:00,T,26.8999996185
17,Santos - Reindeer 4 days,2024-01-16 13:00:00,Wind_Dir,258.200012207
17,Santos - Reindeer 4 days,2024-01-16 13:00:00,Wind_Mag,19.5
17,Santos - Reindeer 4 days,2024-01-16 14:00:00,T,26.7999992371
17,Santos - Reindeer 4 days,2024-01-16 14:00:00,Wind_Dir,256.399993896
17,Santos - Reindeer 4 days,2024-01-16 14:00:00,Wind_Mag,19.7000007629
17,Santos - Reindeer 4 days,2024-01-16 15:00:00,SigWaveHgt,1.62999999523
17,Santos - Reindeer 4 days,2024-01-16 15:00:00,T,26.7999992371
17,Santos - Reindeer 4 days,2024-01-16 15:00:00,Wind_Dir,252.199996948
17,Santos - Reindeer 4 days,2024-01-16 15:00:00,Wind_Mag,20.2999992371
17,Santos - Reindeer 4 days,2024-01-16 16:00:00,T,26.7000007629
17,Santos - Reindeer 4 days,2024-01-16 16:00:00,Wind_Dir,248.300003052
17,Santos - Reindeer 4 days,2024-01-16 16:00:00,Wind_Mag,21.1000003815
17,Santos - Reindeer 4 days,2024-01-16 17:00:00,T,26.6000003815
17,Santos - Reindeer 4 days,2024-01-16 17:00:00,Wind_Dir,245.5
17,Santos - Reindeer 4 days,2024-01-16 17:00:00,Wind_Mag,21.2999992371
17,Santos - Reindeer 4 days,2024-01-16 18:00:00,SigWaveHgt,1.72000002861
17,Santos - Reindeer 4 days,2024-01-16 18:00:00,T,26.3999996185
17,Santos - Reindeer 4 days,2024-01-16 18:00:00,Wind_Dir,244.300003052
17,Santos - Reindeer 4 days,2024-01-16 18:00:00,Wind_Mag,22.0
17,Santos - Reindeer 4 days,2024-01-16 19:00:00,T,26.2000007629
17,Santos - Reindeer 4 days,2024-01-16 19:00:00,Wind_Dir,243.399993896
17,Santos - Reindeer 4 days,2024-01-16 19:00:00,Wind_Mag,22.2000007629
17,Santos - Reindeer 4 days,2024-01-16 20:00:00,T,26.0
17,Santos - Reindeer 4 days,2024-01-16 20:00:00,Wind_Dir,240.699996948
17,Santos - Reindeer 4 days,2024-01-16 20:00:00,Wind_Mag,22.6000003815
17,Santos - Reindeer 4 days,2024-01-16 21:00:00,SigWaveHgt,1.72000002861
17,Santos - Reindeer 4 days,2024-01-16 21:00:00,T,25.8999996185
17,Santos - Reindeer 4 days,2024-01-16 21:00:00,Wind_Dir,238.800003052
17,Santos - Reindeer 4 days,2024-01-16 21:00:00,Wind_Mag,22.7999992371
17,Santos - Reindeer 4 days,2024-01-16 22:00:00,T,25.7999992371
17,Santos - Reindeer 4 days,2024-01-16 22:00:00,Wind_Dir,236.300003052
17,Santos - Reindeer 4 days,2024-01-16 22:00:00,Wind_Mag,22.5
17,Santos - Reindeer 4 days,2024-01-16 23:00:00,T,25.6000003815
17,Santos - Reindeer 4 days,2024-01-16 23:00:00,Wind_Dir,233.699996948
17,Santos - Reindeer 4 days,2024-01-16 23:00:00,Wind_Mag,22.1000003815
17,Santos - Reindeer 4 days,2024-01-17 00:00:00,SigWaveHgt,1.65999996662
17,Santos - Reindeer 4 days,2024-01-17 00:00:00,T,25.5
17,Santos - Reindeer 4 days,2024-01-17 00:00:00,Wind_Dir,232.300003052
17,Santos - Reindeer 4 days,2024-01-17 00:00:00,Wind_Mag,21.2999992371
17,Santos - Reindeer 4 days,2024-01-17 01:00:00,T,25.3999996185
17,Santos - Reindeer 4 days,2024-01-17 01:00:00,Wind_Dir,232.899993896
17,Santos - Reindeer 4 days,2024-01-17 01:00:00,Wind_Mag,21.2999992371
17,Santos - Reindeer 4 days,2024-01-17 02:00:00,T,25.2999992371
17,Santos - Reindeer 4 days,2024-01-17 02:00:00,Wind_Dir,233.600006104
17,Santos - Reindeer 4 days,2024-01-17 02:00:00,Wind_Mag,21.2999992371
17,Santos - Reindeer 4 days,2024-01-17 03:00:00,SigWaveHgt,1.65999996662
17,Santos - Reindeer 4 days,2024-01-17 03:00:00,T,25.3999996185
17,Santos - Reindeer 4 days,2024-01-17 03:00:00,Wind_Dir,236.100006104
17,Santos - Reindeer 4 days,2024-01-17 03:00:00,Wind_Mag,20.8999996185
17,Santos - Reindeer 4 days,2024-01-17 04:00:00,T,25.3999996185
17,Santos - Reindeer 4 days,2024-01-17 04:00:00,Wind_Dir,238.800003052
17,Santos - Reindeer 4 days,2024-01-17 04:00:00,Wind_Mag,20.7000007629
17,Santos - Reindeer 4 days,2024-01-17 05:00:00,T,25.5
17,Santos - Reindeer 4 days,2024-01-17 05:00:00,Wind_Dir,242.0
